Year,State,District,Quarter,House_Type,Interest_Rate,Inflation_Rate,GDP,Unemployment_Rate,Population,House_Overhang,House_Price,House_Supply
2021,Selangor,Hulu Selangor,4,Detached House,1.74,3.43,371388.11,2.9,243.4,0,250000,6795
2021,Selangor,Hulu Selangor,4,Flat,1.74,3.43,371388.11,2.9,243.4,0,60000,4144
2021,Selangor,Hulu Selangor,4,Semi-Detached House,1.74,3.43,371388.11,2.9,243.4,0,295000,3305
2021,Selangor,Hulu Selangor,4,Terraced House,1.74,3.43,371388.11,2.9,243.4,119,260000,32494
2021,Selangor,Hulu Selangor,4,Town House,1.74,3.43,371388.11,2.9,243.4,0,,0
2021,Selangor,Klang,1,Cluster House,1.74,0.83,343912.38,4.5,1078.7,0,,1850
2021,Selangor,Klang,1,Condominium,1.74,0.83,343912.38,4.5,1078.7,42,180000,26594
2021,Selangor,Klang,1,Detached House,1.74,0.83,343912.38,4.5,1078.7,0,1050000,4243
2021,Selangor,Klang,1,Flat,1.74,0.83,343912.38,4.5,1078.7,0,101000,9327
2021,Selangor,Klang,1,Semi-Detached House,1.74,0.83,343912.38,4.5,1078.7,6,680000,11476
2021,Selangor,Klang,1,Terraced House,1.74,0.83,343912.38,4.5,1078.7,56,405000,120023
2021,Selangor,Klang,1,Town House,1.74,0.83,343912.38,4.5,1078.7,0,540000,1285
2021,Selangor,Klang,2,Cluster House,1.72,4.2,338160.18,4.4,1078.7,0,985000,1850
2021,Selangor,Klang,2,Condominium,1.72,4.2,338160.18,4.4,1078.7,40,280000,26594
2021,Selangor,Klang,2,Detached House,1.72,4.2,338160.18,4.4,1078.7,0,1250000,4243
2021,Selangor,Klang,2,Flat,1.72,4.2,338160.18,4.4,1078.7,0,135000,9327
2021,Selangor,Klang,2,Semi-Detached House,1.72,4.2,338160.18,4.4,1078.7,6,675000,11502
2021,Selangor,Klang,2,Terraced House,1.72,4.2,338160.18,4.4,1078.7,188,430000,120140
2021,Selangor,Klang,2,Town House,1.72,4.2,338160.18,4.4,1078.7,0,530000,1285
2021,Selangor,Klang,3,Cluster House,1.74,2.23,337421.28,3.6,1078.7,0,765000,1850
2021,Selangor,Klang,3,Condominium,1.74,2.23,337421.28,3.6,1078.7,40,265000,27246
2021,Selangor,Klang,3,Detached House,1.74,2.23,337421.28,3.6,1078.7,0,1300000,4248
2021,Selangor,Klang,3,Flat,1.74,2.23,337421.28,3.6,1078.7,0,100000,9327
2021,Selangor,Klang,3,Semi-Detached House,1.74,2.23,337421.28,3.6,1078.7,0,900000,11676
2021,Selangor,Klang,3,Terraced House,1.74,2.23,337421.28,3.6,1078.7,252,442500,121307
2021,Selangor,Klang,3,Town House,1.74,2.23,337421.28,3.6,1078.7,0,445000,1285
2021,Selangor,Klang,4,Cluster House,1.74,3.43,371388.11,2.9,1078.7,71,895000,1850
2021,Selangor,Klang,4,Condominium,1.74,3.43,371388.11,2.9,1078.7,849,260000,27566
2021,Selangor,Klang,4,Detached House,1.74,3.43,371388.11,2.9,1078.7,0,990000,3827
2021,Selangor,Klang,4,Flat,1.74,3.43,371388.11,2.9,1078.7,0,88000,9327
2021,Selangor,Klang,4,Semi-Detached House,1.74,3.43,371388.11,2.9,1078.7,188,800000,11742
2021,Selangor,Klang,4,Terraced House,1.74,3.43,371388.11,2.9,1078.7,227,450000,121872
2021,Selangor,Klang,4,Town House,1.74,3.43,371388.11,2.9,1078.7,0,450000,1285
2021,Selangor,Kuala Langat,1,Cluster House,1.74,0.83,343912.38,4.5,312.2,0,,934
2021,Selangor,Kuala Langat,1,Condominium,1.74,0.83,343912.38,4.5,312.2,328,,4245
2021,Selangor,Kuala Langat,1,Detached House,1.74,0.83,343912.38,4.5,312.2,45,1024500,1075
2021,Selangor,Kuala Langat,1,Flat,1.74,0.83,343912.38,4.5,312.2,0,135000,0
2021,Selangor,Kuala Langat,1,Semi-Detached House,1.74,0.83,343912.38,4.5,312.2,110,600000,4173
2021,Selangor,Kuala Langat,1,Terraced House,1.74,0.83,343912.38,4.5,312.2,57,350000,35516
2021,Selangor,Kuala Langat,1,Town House,1.74,0.83,343912.38,4.5,312.2,0,,796
2021,Selangor,Kuala Langat,2,Cluster House,1.72,4.2,338160.18,4.4,312.2,0,,934
2021,Selangor,Kuala Langat,2,Condominium,1.72,4.2,338160.18,4.4,312.2,328,,4245
2021,Selangor,Kuala Langat,2,Detached House,1.72,4.2,338160.18,4.4,312.2,35,398000,1205
2021,Selangor,Kuala Langat,2,Flat,1.72,4.2,338160.18,4.4,312.2,0,,0
2021,Selangor,Kuala Langat,2,Semi-Detached House,1.72,4.2,338160.18,4.4,312.2,113,698000,4755
2021,Selangor,Kuala Langat,2,Terraced House,1.72,4.2,338160.18,4.4,312.2,57,370000,36552
2021,Selangor,Kuala Langat,2,Town House,1.72,4.2,338160.18,4.4,312.2,0,,796
2021,Selangor,Kuala Langat,3,Cluster House,1.74,2.23,337421.28,3.6,312.2,0,587000,934
2021,Selangor,Kuala Langat,3,Condominium,1.74,2.23,337421.28,3.6,312.2,328,125000,4245
2021,Selangor,Kuala Langat,3,Detached House,1.74,2.23,337421.28,3.6,312.2,32,366000,1205
2021,Selangor,Kuala Langat,3,Flat,1.74,2.23,337421.28,3.6,312.2,0,,0
2021,Selangor,Kuala Langat,3,Semi-Detached House,1.74,2.23,337421.28,3.6,312.2,100,653000,4755
2021,Selangor,Kuala Langat,3,Terraced House,1.74,2.23,337421.28,3.6,312.2,57,320000,36753
2021,Selangor,Kuala Langat,3,Town House,1.74,2.23,337421.28,3.6,312.2,0,,796
2021,Selangor,Kuala Langat,4,Cluster House,1.74,3.43,371388.11,2.9,312.2,0,534000,934
2021,Selangor,Kuala Langat,4,Condominium,1.74,3.43,371388.11,2.9,312.2,367,392500,5011
2021,Selangor,Kuala Langat,4,Detached House,1.74,3.43,371388.11,2.9,312.2,21,368000,1265
2021,Selangor,Kuala Langat,4,Flat,1.74,3.43,371388.11,2.9,312.2,0,,0
2021,Selangor,Kuala Langat,4,Semi-Detached House,1.74,3.43,371388.11,2.9,312.2,72,579000,4695
2021,Selangor,Kuala Langat,4,Terraced House,1.74,3.43,371388.11,2.9,312.2,25,347000,36782
2021,Selangor,Kuala Langat,4,Town House,1.74,3.43,371388.11,2.9,312.2,0,,796
2021,Selangor,Kuala Selangor,1,Cluster House,1.74,0.83,343912.38,4.5,285.1,0,420000,913
2021,Selangor,Kuala Selangor,1,Condominium,1.74,0.83,343912.38,4.5,285.1,0,185000,6875
2021,Selangor,Kuala Selangor,1,Detached House,1.74,0.83,343912.38,4.5,285.1,0,180000,1013
2021,Selangor,Kuala Selangor,1,Flat,1.74,0.83,343912.38,4.5,285.1,0,,822
2021,Selangor,Kuala Selangor,1,Semi-Detached House,1.74,0.83,343912.38,4.5,285.1,0,870000,3373
2021,Selangor,Kuala Selangor,1,Terraced House,1.74,0.83,343912.38,4.5,285.1,124,355000,34943
2021,Selangor,Kuala Selangor,1,Town House,1.74,0.83,343912.38,4.5,285.1,13,,1608
2021,Selangor,Kuala Selangor,2,Cluster House,1.72,4.2,338160.18,4.4,285.1,0,,913
2021,Selangor,Kuala Selangor,2,Condominium,1.72,4.2,338160.18,4.4,285.1,0,184000,6875
2021,Selangor,Kuala Selangor,2,Detached House,1.72,4.2,338160.18,4.4,285.1,0,900000,1014
2021,Selangor,Kuala Selangor,2,Flat,1.72,4.2,338160.18,4.4,285.1,0,,822
2021,Selangor,Kuala Selangor,2,Semi-Detached House,1.72,4.2,338160.18,4.4,285.1,0,915000,3392
2021,Selangor,Kuala Selangor,2,Terraced House,1.72,4.2,338160.18,4.4,285.1,0,270000,35085
2021,Selangor,Kuala Selangor,2,Town House,1.72,4.2,338160.18,4.4,285.1,13,300000,1616
2021,Selangor,Kuala Selangor,3,Cluster House,1.74,2.23,337421.28,3.6,285.1,0,,913
2021,Selangor,Kuala Selangor,3,Condominium,1.74,2.23,337421.28,3.6,285.1,0,170000,6875
2021,Selangor,Kuala Selangor,3,Detached House,1.74,2.23,337421.28,3.6,285.1,0,100000,1041
2021,Selangor,Kuala Selangor,3,Flat,1.74,2.23,337421.28,3.6,285.1,0,78000,822
2021,Selangor,Kuala Selangor,3,Semi-Detached House,1.74,2.23,337421.28,3.6,285.1,0,549000,3448
2021,Selangor,Kuala Selangor,3,Terraced House,1.74,2.23,337421.28,3.6,285.1,0,350000,35671
2021,Selangor,Kuala Selangor,3,Town House,1.74,2.23,337421.28,3.6,285.1,13,,1616
2021,Selangor,Kuala Selangor,4,Cluster House,1.74,3.43,371388.11,2.9,285.1,0,,913
2021,Selangor,Kuala Selangor,4,Condominium,1.74,3.43,371388.11,2.9,285.1,0,175000,6875
2021,Selangor,Kuala Selangor,4,Detached House,1.74,3.43,371388.11,2.9,285.1,0,267500,1041
2021,Selangor,Kuala Selangor,4,Flat,1.74,3.43,371388.11,2.9,285.1,0,,822
2021,Selangor,Kuala Selangor,4,Semi-Detached House,1.74,3.43,371388.11,2.9,285.1,0,760000,3474
2021,Selangor,Kuala Selangor,4,Terraced House,1.74,3.43,371388.11,2.9,285.1,158,450000,35897
2021,Selangor,Kuala Selangor,4,Town House,1.74,3.43,371388.11,2.9,285.1,128,,1616
2021,Selangor,Petaling Jaya,1,Cluster House,1.74,0.83,343912.38,4.5,2315.7,0,,2686
2021,Selangor,Petaling Jaya,1,Condominium,1.74,0.83,343912.38,4.5,2315.7,531,370000,173497
2021,Selangor,Petaling Jaya,1,Detached House,1.74,0.83,343912.38,4.5,2315.7,71,1640000,19794
2021,Selangor,Petaling Jaya,1,Flat,1.74,0.83,343912.38,4.5,2315.7,0,200000,40914
2021,Selangor,Petaling Jaya,1,Semi-Detached House,1.74,0.83,343912.38,4.5,2315.7,64,1657500,16695
2021,Selangor,Petaling Jaya,1,Terraced House,1.74,0.83,343912.38,4.5,2315.7,73,760000,191507
2021,Selangor,Petaling Jaya,1,Town House,1.74,0.83,343912.38,4.5,2315.7,80,373333,4393
2021,Selangor,Petaling Jaya,2,Cluster House,1.72,4.2,338160.18,4.4,2315.7,0,870000,2686
2021,Selangor,Petaling Jaya,2,Condominium,1.72,4.2,338160.18,4.4,2315.7,588,356000,174017
2021,Selangor,Petaling Jaya,2,Detached House,1.72,4.2,338160.18,4.4,2315.7,69,1444000,19794
2021,Selangor,Petaling Jaya,2,Flat,1.72,4.2,338160.18,4.4,2315.7,0,160000,40914
2021,Selangor,Petaling Jaya,2,Semi-Detached House,1.72,4.2,338160.18,4.4,2315.7,70,1500000,16695
2021,Selangor,Petaling Jaya,2,Terraced House,1.72,4.2,338160.18,4.4,2315.7,69,680000,191507
2021,Selangor,Petaling Jaya,2,Town House,1.72,4.2,338160.18,4.4,2315.7,73,,4393
2021,Selangor,Petaling Jaya,3,Cluster House,1.74,2.23,337421.28,3.6,2315.7,0,,2686
2021,Selangor,Petaling Jaya,3,Condominium,1.74,2.23,337421.28,3.6,2315.7,514,347444,174809
2021,Selangor,Petaling Jaya,3,Detached House,1.74,2.23,337421.28,3.6,2315.7,60,1600000,19794
2021,Selangor,Petaling Jaya,3,Flat,1.74,2.23,337421.28,3.6,2315.7,0,192000,40914
2021,Selangor,Petaling Jaya,3,Semi-Detached House,1.74,2.23,337421.28,3.6,2315.7,56,1290000,16695
2021,Selangor,Petaling Jaya,3,Terraced House,1.74,2.23,337421.28,3.6,2315.7,62,819000,192376
2021,Selangor,Petaling Jaya,3,Town House,1.74,2.23,337421.28,3.6,2315.7,65,400000,4393
2021,Selangor,Petaling Jaya,4,Cluster House,1.74,3.43,371388.11,2.9,2315.7,0,278000,2686
2021,Selangor,Petaling Jaya,4,Condominium,1.74,3.43,371388.11,2.9,2315.7,690,370000,175229
2021,Selangor,Petaling Jaya,4,Detached House,1.74,3.43,371388.11,2.9,2315.7,44,1475000,19794
2021,Selangor,Petaling Jaya,4,Flat,1.74,3.43,371388.11,2.9,2315.7,0,220000,40914
2021,Selangor,Petaling Jaya,4,Semi-Detached House,1.74,3.43,371388.11,2.9,2315.7,78,1700000,16695
2021,Selangor,Petaling Jaya,4,Terraced House,1.74,3.43,371388.11,2.9,2315.7,64,730000,192559
2021,Selangor,Petaling Jaya,4,Town House,1.74,3.43,371388.11,2.9,2315.7,53,320000,4393
2021,Selangor,Sabak Bernam,1,Cluster House,1.74,0.83,343912.38,4.5,107.5,0,210000,44
2021,Selangor,Sabak Bernam,1,Condominium,1.74,0.83,343912.38,4.5,107.5,0,,288
2021,Selangor,Sabak Bernam,1,Detached House,1.74,0.83,343912.38,4.5,107.5,0,650000,174
2021,Selangor,Sabak Bernam,1,Flat,1.74,0.83,343912.38,4.5,107.5,0,,48
2021,Selangor,Sabak Bernam,1,Semi-Detached House,1.74,0.83,343912.38,4.5,107.5,0,730000,691
2021,Selangor,Sabak Bernam,1,Terraced House,1.74,0.83,343912.38,4.5,107.5,0,328250,5002
2021,Selangor,Sabak Bernam,1,Town House,1.74,0.83,343912.38,4.5,107.5,0,,28
2021,Selangor,Sabak Bernam,2,Cluster House,1.72,4.2,338160.18,4.4,107.5,0,170000,44
2021,Selangor,Sabak Bernam,2,Condominium,1.72,4.2,338160.18,4.4,107.5,0,,288
2021,Selangor,Sabak Bernam,2,Detached House,1.72,4.2,338160.18,4.4,107.5,0,118000,174
2021,Selangor,Sabak Bernam,2,Flat,1.72,4.2,338160.18,4.4,107.5,0,,48
2021,Selangor,Sabak Bernam,2,Semi-Detached House,1.72,4.2,338160.18,4.4,107.5,0,500000,691
2021,Selangor,Sabak Bernam,2,Terraced House,1.72,4.2,338160.18,4.4,107.5,0,200000,5053
2021,Selangor,Sabak Bernam,2,Town House,1.72,4.2,338160.18,4.4,107.5,0,,28
2021,Selangor,Sabak Bernam,3,Cluster House,1.74,2.23,337421.28,3.6,107.5,0,190000,44
2021,Selangor,Sabak Bernam,3,Condominium,1.74,2.23,337421.28,3.6,107.5,0,,288
2021,Selangor,Sabak Bernam,3,Detached House,1.74,2.23,337421.28,3.6,107.5,0,370000,174
2021,Selangor,Sabak Bernam,3,Flat,1.74,2.23,337421.28,3.6,107.5,0,230000,48
2021,Selangor,Sabak Bernam,3,Semi-Detached House,1.74,2.23,337421.28,3.6,107.5,0,,725
2021,Selangor,Sabak Bernam,3,Terraced House,1.74,2.23,337421.28,3.6,107.5,13,279000,5089
2021,Selangor,Sabak Bernam,3,Town House,1.74,2.23,337421.28,3.6,107.5,0,,28
2021,Selangor,Sabak Bernam,4,Cluster House,1.74,3.43,371388.11,2.9,107.5,0,180000,44
2021,Selangor,Sabak Bernam,4,Condominium,1.74,3.43,371388.11,2.9,107.5,0,,296
2021,Selangor,Sabak Bernam,4,Detached House,1.74,3.43,371388.11,2.9,107.5,0,135000,177
2021,Selangor,Sabak Bernam,4,Flat,1.74,3.43,371388.11,2.9,107.5,0,,48
2021,Selangor,Sabak Bernam,4,Semi-Detached House,1.74,3.43,371388.11,2.9,107.5,20,450000,743
2021,Selangor,Sabak Bernam,4,Terraced House,1.74,3.43,371388.11,2.9,107.5,71,225000,5136
2021,Selangor,Sabak Bernam,4,Town House,1.74,3.43,371388.11,2.9,107.5,0,,28
2021,Selangor,Sepang,1,Cluster House,1.74,0.83,343912.38,4.5,330.7,0,450000,1993
2021,Selangor,Sepang,1,Condominium,1.74,0.83,343912.38,4.5,330.7,567,647400,16755
2021,Selangor,Sepang,1,Detached House,1.74,0.83,343912.38,4.5,330.7,0,590000,2094
2021,Selangor,Sepang,1,Flat,1.74,0.83,343912.38,4.5,330.7,0,140000,9405
2021,Selangor,Sepang,1,Semi-Detached House,1.74,0.83,343912.38,4.5,330.7,15,845000,7331
2021,Selangor,Sepang,1,Terraced House,1.74,0.83,343912.38,4.5,330.7,69,800000,32199
2021,Selangor,Sepang,1,Town House,1.74,0.83,343912.38,4.5,330.7,95,568800,1990
2021,Selangor,Sepang,2,Cluster House,1.72,4.2,338160.18,4.4,330.7,0,477000,1993
2021,Selangor,Sepang,2,Condominium,1.72,4.2,338160.18,4.4,330.7,578,395000,16980
2021,Selangor,Sepang,2,Detached House,1.72,4.2,338160.18,4.4,330.7,0,410000,2110
2021,Selangor,Sepang,2,Flat,1.72,4.2,338160.18,4.4,330.7,0,170000,9405
2021,Selangor,Sepang,2,Semi-Detached House,1.72,4.2,338160.18,4.4,330.7,15,781000,7441
2021,Selangor,Sepang,2,Terraced House,1.72,4.2,338160.18,4.4,330.7,82,445000,32524
2021,Selangor,Sepang,2,Town House,1.72,4.2,338160.18,4.4,330.7,95,570300,2253
2021,Selangor,Sepang,3,Cluster House,1.74,2.23,337421.28,3.6,330.7,0,530000,1993
2021,Selangor,Sepang,3,Condominium,1.74,2.23,337421.28,3.6,330.7,514,440000,16980
2021,Selangor,Sepang,3,Detached House,1.74,2.23,337421.28,3.6,330.7,0,737000,2110
2021,Selangor,Sepang,3,Flat,1.74,2.23,337421.28,3.6,330.7,0,164000,9405
2021,Selangor,Sepang,3,Semi-Detached House,1.74,2.23,337421.28,3.6,330.7,15,738000,7469
2021,Selangor,Sepang,3,Terraced House,1.74,2.23,337421.28,3.6,330.7,55,526000,33058
2021,Selangor,Sepang,3,Town House,1.74,2.23,337421.28,3.6,330.7,104,,2253
2021,Selangor,Sepang,4,Cluster House,1.74,3.43,371388.11,2.9,330.7,0,282500,1993
2021,Selangor,Sepang,4,Condominium,1.74,3.43,371388.11,2.9,330.7,497,366000,17027
2021,Selangor,Sepang,4,Detached House,1.74,3.43,371388.11,2.9,330.7,0,475000,2110
2021,Selangor,Sepang,4,Flat,1.74,3.43,371388.11,2.9,330.7,0,170000,9405
2021,Selangor,Sepang,4,Semi-Detached House,1.74,3.43,371388.11,2.9,330.7,15,800000,7469
2021,Selangor,Sepang,4,Terraced House,1.74,3.43,371388.11,2.9,330.7,93,498000,33150
2021,Selangor,Sepang,4,Town House,1.74,3.43,371388.11,2.9,330.7,65,400000,2613
2022,Johor,Batu Pahat,1,Cluster House,1.74,2.03,361452.69,3.2,495,0,,316
2022,Johor,Batu Pahat,1,Condominium,1.74,2.03,361452.69,3.2,495,29,400000,1029
2022,Johor,Batu Pahat,1,Detached House,1.74,2.03,361452.69,3.2,495,21,374500,16980
2022,Johor,Batu Pahat,1,Flat,1.74,2.03,361452.69,3.2,495,0,60000,698
2022,Johor,Batu Pahat,1,Semi-Detached House,1.74,2.03,361452.69,3.2,495,56,550000,8726
2022,Johor,Batu Pahat,1,Terraced House,1.74,2.03,361452.69,3.2,495,148,290000,44756
2022,Johor,Batu Pahat,1,Town House,1.74,2.03,361452.69,3.2,495,0,,172
2022,Johor,Batu Pahat,2,Cluster House,1.89,2.9,368116.55,2.9,495,0,430000,316
2022,Johor,Batu Pahat,2,Condominium,1.89,2.9,368116.55,2.9,495,25,252000,1029
2022,Johor,Batu Pahat,2,Detached House,1.89,2.9,368116.55,2.9,495,14,296000,16980
2022,Johor,Batu Pahat,2,Flat,1.89,2.9,368116.55,2.9,495,0,80000,698
2022,Johor,Batu Pahat,2,Semi-Detached House,1.89,2.9,368116.55,2.9,495,55,500000,8740
2022,Johor,Batu Pahat,2,Terraced House,1.89,2.9,368116.55,2.9,495,134,322980,44802
2022,Johor,Batu Pahat,2,Town House,1.89,2.9,368116.55,2.9,495,0,,172
2022,Johor,Batu Pahat,3,Cluster House,2.28,4.76,385879.51,2.5,495,0,400000,316
2022,Johor,Batu Pahat,3,Condominium,2.28,4.76,385879.51,2.5,495,25,320000,1029
2022,Johor,Batu Pahat,3,Detached House,2.28,4.76,385879.51,2.5,495,15,500000,16984
2022,Johor,Batu Pahat,3,Flat,2.28,4.76,385879.51,2.5,495,0,58000,698
2022,Johor,Batu Pahat,3,Semi-Detached House,2.28,4.76,385879.51,2.5,495,47,546300,8742
2022,Johor,Batu Pahat,3,Terraced House,2.28,4.76,385879.51,2.5,495,127,349200,45074
2022,Johor,Batu Pahat,3,Town House,2.28,4.76,385879.51,2.5,495,0,130000,172
2022,Johor,Batu Pahat,4,Cluster House,2.65,4,398690.67,2.4,495,0,548000,328
2022,Johor,Batu Pahat,4,Condominium,2.65,4,398690.67,2.4,495,33,301500,1029
2022,Johor,Batu Pahat,4,Detached House,2.65,4,398690.67,2.4,495,15,407500,16989
2022,Johor,Batu Pahat,4,Flat,2.65,4,398690.67,2.4,495,0,74500,698
2022,Johor,Batu Pahat,4,Semi-Detached House,2.65,4,398690.67,2.4,495,46,550425,8780
2022,Johor,Batu Pahat,4,Terraced House,2.65,4,398690.67,2.4,495,99,380000,45138
2022,Johor,Batu Pahat,4,Town House,2.65,4,398690.67,2.4,495,0,,172
2022,Johor,Johor Bahru,1,Cluster House,1.74,2.03,361452.69,3.2,1717.1,348,868000,12377
2022,Johor,Johor Bahru,1,Condominium,1.74,2.03,361452.69,3.2,1717.1,2377,287500,61692
2022,Johor,Johor Bahru,1,Detached House,1.74,2.03,361452.69,3.2,1717.1,33,287500,11459
2022,Johor,Johor Bahru,1,Flat,1.74,2.03,361452.69,3.2,1717.1,0,110000,23820
2022,Johor,Johor Bahru,1,Semi-Detached House,1.74,2.03,361452.69,3.2,1717.1,245,830000,18458
2022,Johor,Johor Bahru,1,Terraced House,1.74,2.03,361452.69,3.2,1717.1,712,460000,242762
2022,Johor,Johor Bahru,1,Town House,1.74,2.03,361452.69,3.2,1717.1,57,350000,2742
2022,Johor,Johor Bahru,2,Cluster House,1.89,2.9,368116.55,2.9,1717.1,479,920000,12385
2022,Johor,Johor Bahru,2,Condominium,1.89,2.9,368116.55,2.9,1717.1,2255,334000,62012
2022,Johor,Johor Bahru,2,Detached House,1.89,2.9,368116.55,2.9,1717.1,39,400000,11461
2022,Johor,Johor Bahru,2,Flat,1.89,2.9,368116.55,2.9,1717.1,0,140000,23820
2022,Johor,Johor Bahru,2,Semi-Detached House,1.89,2.9,368116.55,2.9,1717.1,228,765000,18517
2022,Johor,Johor Bahru,2,Terraced House,1.89,2.9,368116.55,2.9,1717.1,555,480000,243218
2022,Johor,Johor Bahru,2,Town House,1.89,2.9,368116.55,2.9,1717.1,41,150000,2742
2022,Johor,Johor Bahru,3,Cluster House,2.28,4.76,385879.51,2.5,1717.1,442,866500,12843
2022,Johor,Johor Bahru,3,Condominium,2.28,4.76,385879.51,2.5,1717.1,2159,348000,62626
2022,Johor,Johor Bahru,3,Detached House,2.28,4.76,385879.51,2.5,1717.1,24,490000,11534
2022,Johor,Johor Bahru,3,Flat,2.28,4.76,385879.51,2.5,1717.1,0,146500,23936
2022,Johor,Johor Bahru,3,Semi-Detached House,2.28,4.76,385879.51,2.5,1717.1,186,755000,18827
2022,Johor,Johor Bahru,3,Terraced House,2.28,4.76,385879.51,2.5,1717.1,445,500000,246418
2022,Johor,Johor Bahru,3,Town House,2.28,4.76,385879.51,2.5,1717.1,33,315000,3548
2022,Johor,Johor Bahru,4,Cluster House,2.65,4,398690.67,2.4,1717.1,392,914000,13043
2022,Johor,Johor Bahru,4,Condominium,2.65,4,398690.67,2.4,1717.1,2035,340000,63631
2022,Johor,Johor Bahru,4,Detached House,2.65,4,398690.67,2.4,1717.1,18,580000,11534
2022,Johor,Johor Bahru,4,Flat,2.65,4,398690.67,2.4,1717.1,0,150000,23936
2022,Johor,Johor Bahru,4,Semi-Detached House,2.65,4,398690.67,2.4,1717.1,176,765000,18877
2022,Johor,Johor Bahru,4,Terraced House,2.65,4,398690.67,2.4,1717.1,386,498000,247700
2022,Johor,Johor Bahru,4,Town House,2.65,4,398690.67,2.4,1717.1,33,360000,3991
2022,Johor,Kluang,1,Cluster House,1.74,2.03,361452.69,3.2,326.1,0,,356
2022,Johor,Kluang,1,Condominium,1.74,2.03,361452.69,3.2,326.1,0,,0
2022,Johor,Kluang,1,Detached House,1.74,2.03,361452.69,3.2,326.1,21,226000,9103
2022,Johor,Kluang,1,Flat,1.74,2.03,361452.69,3.2,326.1,0,80000,638
2022,Johor,Kluang,1,Semi-Detached House,1.74,2.03,361452.69,3.2,326.1,43,360000,5179
2022,Johor,Kluang,1,Terraced House,1.74,2.03,361452.69,3.2,326.1,32,220000,36449
2022,Johor,Kluang,1,Town House,1.74,2.03,361452.69,3.2,326.1,0,,0
2022,Johor,Kluang,2,Cluster House,1.89,2.9,368116.55,2.9,326.1,10,566000,356
2022,Johor,Kluang,2,Condominium,1.89,2.9,368116.55,2.9,326.1,0,,0
2022,Johor,Kluang,2,Detached House,1.89,2.9,368116.55,2.9,326.1,21,227500,9103
2022,Johor,Kluang,2,Flat,1.89,2.9,368116.55,2.9,326.1,0,77500,638
2022,Johor,Kluang,2,Semi-Detached House,1.89,2.9,368116.55,2.9,326.1,77,450000,5179
2022,Johor,Kluang,2,Terraced House,1.89,2.9,368116.55,2.9,326.1,48,235000,36449
2022,Johor,Kluang,2,Town House,1.89,2.9,368116.55,2.9,326.1,0,,0
2022,Johor,Kluang,3,Cluster House,2.28,4.76,385879.51,2.5,326.1,9,555000,356
2022,Johor,Kluang,3,Condominium,2.28,4.76,385879.51,2.5,326.1,0,,0
2022,Johor,Kluang,3,Detached House,2.28,4.76,385879.51,2.5,326.1,19,214000,9308
2022,Johor,Kluang,3,Flat,2.28,4.76,385879.51,2.5,326.1,0,65000,638
2022,Johor,Kluang,3,Semi-Detached House,2.28,4.76,385879.51,2.5,326.1,68,514000,5191
2022,Johor,Kluang,3,Terraced House,2.28,4.76,385879.51,2.5,326.1,227,258000,36631
2022,Johor,Kluang,3,Town House,2.28,4.76,385879.51,2.5,326.1,0,,0
2022,Johor,Kluang,4,Cluster House,2.65,4,398690.67,2.4,326.1,16,555000,356
2022,Johor,Kluang,4,Condominium,2.65,4,398690.67,2.4,326.1,0,,0
2022,Johor,Kluang,4,Detached House,2.65,4,398690.67,2.4,326.1,15,400000,9308
2022,Johor,Kluang,4,Flat,2.65,4,398690.67,2.4,326.1,0,85000,638
2022,Johor,Kluang,4,Semi-Detached House,2.65,4,398690.67,2.4,326.1,98,666000,5191
2022,Johor,Kluang,4,Terraced House,2.65,4,398690.67,2.4,326.1,251,290000,36631
2022,Johor,Kluang,4,Town House,2.65,4,398690.67,2.4,326.1,0,,0
2022,Johor,Kota Tinggi,1,Cluster House,1.74,2.03,361452.69,3.2,225.3,25,,424
2022,Johor,Kota Tinggi,1,Condominium,1.74,2.03,361452.69,3.2,225.3,0,,375
2022,Johor,Kota Tinggi,1,Detached House,1.74,2.03,361452.69,3.2,225.3,18,260000,4821
2022,Johor,Kota Tinggi,1,Flat,1.74,2.03,361452.69,3.2,225.3,0,,64
2022,Johor,Kota Tinggi,1,Semi-Detached House,1.74,2.03,361452.69,3.2,225.3,0,,983
2022,Johor,Kota Tinggi,1,Terraced House,1.74,2.03,361452.69,3.2,225.3,196,340000,18169
2022,Johor,Kota Tinggi,1,Town House,1.74,2.03,361452.69,3.2,225.3,0,,0
2022,Johor,Kota Tinggi,2,Cluster House,1.89,2.9,368116.55,2.9,225.3,23,670000,424
2022,Johor,Kota Tinggi,2,Condominium,1.89,2.9,368116.55,2.9,225.3,0,150000,375
2022,Johor,Kota Tinggi,2,Detached House,1.89,2.9,368116.55,2.9,225.3,16,200000,4821
2022,Johor,Kota Tinggi,2,Flat,1.89,2.9,368116.55,2.9,225.3,0,,64
2022,Johor,Kota Tinggi,2,Semi-Detached House,1.89,2.9,368116.55,2.9,225.3,0,415000,983
2022,Johor,Kota Tinggi,2,Terraced House,1.89,2.9,368116.55,2.9,225.3,204,310000,18348
2022,Johor,Kota Tinggi,2,Town House,1.89,2.9,368116.55,2.9,225.3,0,800000,0
2022,Johor,Kota Tinggi,3,Cluster House,2.28,4.76,385879.51,2.5,225.3,21,744000,424
2022,Johor,Kota Tinggi,3,Condominium,2.28,4.76,385879.51,2.5,225.3,0,,375
2022,Johor,Kota Tinggi,3,Detached House,2.28,4.76,385879.51,2.5,225.3,16,180000,4821
